game_id,home_yards_gained,away_yards_gained,home_interception,away_interception,home_fumble_forced,away_fumble_forced,home_fumble_not_forced,away_fumble_not_forced,home_fumble_out_of_bounds,away_fumble_out_of_bounds,home_solo_tackle,away_solo_tackle,home_safety,away_safety,home_penalty,away_penalty,home_qb_hit,away_qb_hit,home_rush_attempt,away_rush_attempt,home_pass_attempt,away_pass_attempt,home_fumble,away_fumble,home_complete_pass,away_complete_pass,home_assist_tackle,away_assist_tackle,home_sack,away_sack,home_touchdown,away_touchdown,home_pass_touchdown,away_pass_touchdown,home_rush_touchdown,away_rush_touchdown,home_return_touchdown,away_return_touchdown,home_extra_point_attempt,away_extra_point_attempt,home_two_point_attempt,away_two_point_attempt,home_field_goal_attempt,away_field_goal_attempt,home_kickoff_attempt,away_kickoff_attempt,home_punt_attempt,away_punt_attempt,home_punts_blocked,away_punts_blocked,home_first_down_rush,away_first_down_rush,home_first_down_pass,away_first_down_pass,home_first_down_penalty,away_first_down_penalty,home_third_down_converted,away_third_down_converted,home_third_down_failed,away_third_down_failed,home_fourth_down_converted,away_fourth_down_converted,home_fourth_down_failed,away_fourth_down_failed,home_incomplete_pass,away_incomplete_pass,home_touchback,away_touchback,Winner,score_difference
2014112303,248.0,372.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,40.0,1.0,0.0,5.0,4.0,4.0,2.0,19.0,43.0,46.0,35.0,0.0,1.0,21.0,24.0,14.0,30.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,11.0,11.0,3.0,3.0,4.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,23.0,23.0,0.0,0.0,A,-9
2014112304,389.0,194.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,46.0,33.0,0.0,0.0,7.0,5.0,3.0,6.0,35.0,23.0,37.0,31.0,6.0,2.0,21.0,15.0,12.0,13.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,3.0,7.0,0.0,0.0,12.0,12.0,9.0,9.0,3.0,3.0,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,H,20
2014112305,310.0,362.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,34.0,0.0,0.0,7.0,8.0,6.0,2.0,25.0,32.0,40.0,30.0,0.0,1.0,21.0,19.0,6.0,12.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,5.0,5.0,4.0,4.0,0.0,0.0,7.0,7.0,11.0,11.0,2.0,2.0,5.0,5.0,8.0,8.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,A,-3
2014112306,439.0,335.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,42.0,0.0,0.0,8.0,12.0,4.0,6.0,20.0,25.0,53.0,48.0,1.0,0.0,38.0,18.0,1.0,5.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,5.0,5.0,0.0,0.0,4.0,4.0,22.0,22.0,3.0,3.0,6.0,6.0,8.0,8.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,H,25
2014112307,409.0,311.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,62.0,49.0,0.0,0.0,8.0,8.0,2.0,4.0,37.0,19.0,45.0,43.0,0.0,3.0,30.0,19.0,6.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,6.0,1.0,5.0,10.0,3.0,6.0,0.0,0.0,6.0,6.0,18.0,18.0,1.0,1.0,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,H,19
2014112308,410.0,317.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,43.0,33.0,0.0,0.0,7.0,10.0,4.0,2.0,22.0,24.0,38.0,37.0,1.0,4.0,29.0,19.0,9.0,18.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,6.0,4.0,4.0,0.0,0.0,4.0,4.0,15.0,15.0,0.0,0.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,H,3
2014112309,293.0,204.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,30.0,0.0,0.0,4.0,6.0,11.0,8.0,29.0,20.0,29.0,29.0,0.0,2.0,17.0,14.0,12.0,9.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,6.0,3.0,7.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,H,16
2014112310,452.0,315.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,58.0,44.0,0.0,0.0,9.0,6.0,1.0,4.0,35.0,22.0,37.0,37.0,0.0,4.0,28.0,26.0,4.0,2.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,10.0,10.0,15.0,15.0,4.0,4.0,9.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,H,3
2014112311,312.0,213.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,47.0,43.0,0.0,0.0,5.0,7.0,3.0,8.0,29.0,27.0,31.0,25.0,3.0,1.0,20.0,11.0,7.0,4.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,8.0,0.0,0.0,5.0,5.0,10.0,10.0,1.0,1.0,5.0,5.0,8.0,8.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,H,4
2014112312,417.0,385.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,28.0,0.0,0.0,9.0,3.0,4.0,3.0,32.0,25.0,42.0,28.0,0.0,1.0,29.0,18.0,25.0,14.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,4.0,0.0,0.0,5.0,5.0,19.0,19.0,3.0,3.0,11.0,11.0,5.0,5.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,A,-3
2014112400,525.0,449.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,43.0,0.0,0.0,7.0,4.0,8.0,3.0,21.0,32.0,49.0,25.0,1.0,1.0,35.0,18.0,4.0,8.0,4.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,7.0,6.0,3.0,2.0,0.0,0.0,3.0,3.0,20.0,20.0,3.0,3.0,5.0,5.0,7.0,7.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,A,-7
2014112700,474.0,269.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,37.0,0.0,0.0,5.0,5.0,5.0,8.0,23.0,8.0,47.0,51.0,1.0,1.0,34.0,31.0,10.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,4.0,7.0,3.0,6.0,0.0,0.0,7.0,7.0,19.0,19.0,2.0,2.0,5.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,H,17
2014112701,267.0,464.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,48.0,52.0,0.0,0.0,5.0,5.0,5.0,1.0,25.0,45.0,33.0,30.0,1.0,2.0,18.0,20.0,5.0,7.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,3.0,5.0,3.0,0.0,0.0,4.0,4.0,10.0,10.0,2.0,2.0,4.0,4.0,8.0,8.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,A,-23
2014112702,164.0,379.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,43.0,45.0,0.0,0.0,11.0,6.0,5.0,5.0,18.0,34.0,33.0,26.0,0.0,3.0,16.0,15.0,4.0,10.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,5.0,4.0,0.0,0.0,3.0,3.0,8.0,8.0,5.0,5.0,4.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,A,-16
2014113000,350.0,440.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,43.0,0.0,0.0,9.0,13.0,0.0,5.0,32.0,18.0,31.0,47.0,1.0,1.0,19.0,34.0,17.0,10.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,6.0,6.0,13.0,13.0,5.0,5.0,7.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,A,-1
2014113001,287.0,315.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,24.0,35.0,0.0,0.0,6.0,10.0,2.0,6.0,30.0,26.0,32.0,40.0,0.0,3.0,17.0,23.0,26.0,21.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,7.0,5.0,6.0,0.0,0.0,2.0,2.0,9.0,9.0,4.0,4.0,2.0,2.0,13.0,13.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,H,16
2014113002,457.0,320.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,38.0,0.0,0.0,4.0,7.0,3.0,9.0,36.0,22.0,33.0,34.0,1.0,1.0,24.0,19.0,12.0,11.0,0.0,3.0,7.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,4.0,8.0,3.0,5.0,0.0,0.0,5.0,5.0,18.0,18.0,1.0,1.0,11.0,11.0,6.0,6.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,H,24
2014113003,487.0,425.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,34.0,45.0,0.0,0.0,7.0,13.0,2.0,8.0,21.0,21.0,28.0,53.0,4.0,4.0,19.0,31.0,5.0,11.0,1.0,6.0,6.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,6.0,8.0,3.0,6.0,0.0,0.0,4.0,4.0,14.0,14.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,H,22
2014113004,258.0,329.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,54.0,0.0,0.0,9.0,4.0,7.0,4.0,22.0,35.0,43.0,38.0,0.0,3.0,21.0,24.0,9.0,10.0,7.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,5.0,6.0,7.0,5.0,0.0,0.0,6.0,6.0,10.0,10.0,2.0,2.0,3.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,H,1
2014113005,210.0,348.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,35.0,49.0,0.0,0.0,4.0,5.0,2.0,5.0,24.0,33.0,24.0,39.0,2.0,0.0,15.0,18.0,5.0,9.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,6.0,6.0,0.0,0.0,3.0,3.0,8.0,8.0,1.0,1.0,4.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,H,18
2014113006,542.0,393.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,28.0,0.0,0.0,10.0,6.0,3.0,3.0,23.0,26.0,61.0,28.0,0.0,0.0,32.0,19.0,15.0,16.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,4.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,6.0,6.0,25.0,25.0,5.0,5.0,6.0,6.0,8.0,8.0,0.0,0.0,1.0,1.0,24.0,24.0,0.0,0.0,A,-3
2014113007,348.0,244.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,30.0,61.0,0.0,0.0,9.0,7.0,2.0,7.0,26.0,21.0,23.0,54.0,0.0,5.0,13.0,29.0,5.0,5.0,1.0,6.0,6.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,6.0,8.0,0.0,0.0,6.0,6.0,9.0,9.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,H,52
2014113008,263.0,288.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,38.0,0.0,0.0,16.0,7.0,3.0,3.0,25.0,28.0,30.0,30.0,2.0,0.0,15.0,20.0,8.0,17.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,6.0,0.0,0.0,4.0,4.0,7.0,7.0,3.0,3.0,2.0,2.0,9.0,9.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,A,-1
2014113009,500.0,331.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,26.0,0.0,0.0,5.0,8.0,3.0,8.0,34.0,12.0,42.0,39.0,0.0,1.0,30.0,24.0,8.0,10.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,4.0,7.0,3.0,5.0,0.0,0.0,4.0,4.0,16.0,16.0,2.0,2.0,7.0,7.0,9.0,9.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,H,11
2014113010,478.0,320.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0,30.0,0.0,0.0,4.0,4.0,5.0,5.0,29.0,18.0,41.0,36.0,1.0,1.0,24.0,22.0,14.0,10.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,4.0,7.0,1.0,4.0,0.0,0.0,6.0,6.0,16.0,16.0,2.0,2.0,10.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,H,5
2014113011,151.0,388.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,43.0,60.0,0.0,0.0,5.0,5.0,11.0,1.0,15.0,45.0,30.0,35.0,1.0,2.0,15.0,17.0,2.0,5.0,6.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,8.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,8.0,8.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,A,-13
2014120100,326.0,291.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,31.0,0.0,0.0,2.0,8.0,5.0,6.0,49.0,18.0,15.0,37.0,1.0,0.0,7.0,25.0,25.0,19.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,13.0,13.0,5.0,5.0,0.0,0.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,A,-3
2014120400,378.0,397.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,12.0,5.0,3.0,1.0,16.0,35.0,46.0,27.0,1.0,0.0,32.0,21.0,1.0,7.0,0.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,2.0,8.0,5.0,4.0,2.0,0.0,0.0,5.0,5.0,14.0,14.0,4.0,4.0,2.0,2.0,8.0,8.0,3.0,3.0,0.0,0.0,13.0,13.0,0.0,0.0,A,-13
2014120700,408.0,545.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,42.0,37.0,0.0,0.0,6.0,4.0,3.0,1.0,21.0,31.0,38.0,40.0,3.0,0.0,25.0,25.0,10.0,18.0,3.0,0.0,3.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,8.0,4.0,7.0,6.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,3.0,3.0,8.0,8.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,A,-21
2014120701,248.0,362.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,45.0,42.0,0.0,0.0,7.0,6.0,5.0,13.0,31.0,20.0,32.0,58.0,1.0,3.0,14.0,24.0,7.0,11.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,6.0,5.0,9.0,7.0,0.0,0.0,6.0,6.0,7.0,7.0,1.0,1.0,4.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,A,-1
2014120702,407.0,233.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,44.0,38.0,0.0,0.0,4.0,10.0,6.0,14.0,31.0,14.0,38.0,45.0,2.0,2.0,26.0,20.0,12.0,4.0,4.0,6.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,4.0,7.0,3.0,6.0,0.0,0.0,3.0,3.0,19.0,19.0,0.0,0.0,7.0,7.0,8.0,8.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,H,17
2014120703,262.0,304.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,7.0,6.0,9.0,3.0,22.0,42.0,44.0,21.0,0.0,1.0,20.0,13.0,4.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,4.0,4.0,5.0,0.0,0.0,4.0,4.0,10.0,10.0,3.0,3.0,5.0,5.0,10.0,10.0,0.0,0.0,2.0,2.0,19.0,19.0,0.0,0.0,A,-14
2014120704,249.0,447.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,47.0,0.0,0.0,11.0,2.0,8.0,1.0,16.0,31.0,39.0,34.0,1.0,1.0,23.0,25.0,4.0,5.0,6.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,5.0,4.0,5.0,4.0,0.0,0.0,5.0,5.0,10.0,10.0,1.0,1.0,4.0,4.0,8.0,8.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,A,-15
2014120705,428.0,410.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,48.0,53.0,1.0,0.0,4.0,6.0,7.0,3.0,28.0,42.0,31.0,32.0,3.0,3.0,20.0,18.0,8.0,13.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,7.0,7.0,3.0,4.0,0.0,0.0,5.0,5.0,13.0,13.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,H,6
2014120706,310.0,497.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,44.0,44.0,0.0,0.0,4.0,6.0,6.0,0.0,17.0,40.0,51.0,33.0,1.0,2.0,29.0,21.0,7.0,14.0,2.0,0.0,1.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,8.0,3.0,5.0,4.0,0.0,0.0,7.0,7.0,11.0,11.0,0.0,0.0,5.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,0.0,A,-31
2014120707,207.0,402.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,43.0,0.0,0.0,7.0,5.0,8.0,5.0,14.0,30.0,43.0,43.0,2.0,0.0,23.0,26.0,4.0,9.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,9.0,2.0,6.0,4.0,0.0,0.0,2.0,2.0,9.0,9.0,1.0,1.0,2.0,2.0,11.0,11.0,1.0,1.0,2.0,2.0,10.0,10.0,0.0,0.0,A,-29
2014120708,206.0,331.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,36.0,36.0,0.0,0.0,6.0,10.0,8.0,5.0,12.0,30.0,43.0,27.0,2.0,2.0,23.0,16.0,13.0,14.0,7.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,6.0,4.0,0.0,0.0,2.0,2.0,11.0,11.0,0.0,0.0,3.0,3.0,9.0,9.0,0.0,0.0,3.0,3.0,11.0,11.0,0.0,0.0,A,-24
2014120709,368.0,390.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,7.0,8.0,6.0,8.0,33.0,17.0,33.0,44.0,1.0,1.0,15.0,26.0,6.0,9.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,3.0,5.0,4.0,4.0,0.0,0.0,7.0,7.0,9.0,9.0,2.0,2.0,6.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,H,3
2014120710,306.0,415.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,33.0,57.0,0.0,0.0,10.0,6.0,0.0,5.0,29.0,16.0,20.0,61.0,1.0,2.0,14.0,38.0,9.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,10.0,10.0,3.0,3.0,2.0,2.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,H,7
2014120711,330.0,248.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,45.0,0.0,0.0,8.0,9.0,2.0,5.0,31.0,18.0,29.0,38.0,0.0,0.0,22.0,18.0,7.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,4.0,0.0,0.0,5.0,5.0,13.0,13.0,1.0,1.0,6.0,6.0,7.0,7.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,H,11
2014120712,139.0,440.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,37.0,58.0,0.0,0.0,3.0,9.0,3.0,2.0,22.0,46.0,23.0,39.0,1.0,3.0,10.0,22.0,4.0,9.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,6.0,0.0,0.0,3.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,9.0,9.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,A,-10
2014120713,216.0,397.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,32.0,0.0,0.0,6.0,8.0,6.0,5.0,17.0,28.0,37.0,45.0,1.0,1.0,20.0,28.0,9.0,26.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,3.0,8.0,5.0,1.0,1.0,2.0,2.0,8.0,8.0,3.0,3.0,4.0,4.0,9.0,9.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,A,-9
2014120800,502.0,465.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,42.0,0.0,0.0,4.0,4.0,3.0,4.0,30.0,25.0,37.0,40.0,1.0,0.0,24.0,24.0,15.0,13.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,1.0,3.0,2.0,7.0,9.0,1.0,2.0,0.0,0.0,10.0,10.0,17.0,17.0,1.0,1.0,7.0,7.0,5.0,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,H,6
2014121100,280.0,274.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,7.0,7.0,7.0,1.0,20.0,33.0,41.0,31.0,2.0,2.0,20.0,16.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,8.0,8.0,0.0,0.0,2.0,2.0,11.0,11.0,0.0,0.0,4.0,4.0,11.0,11.0,0.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0,A,-6
2014121400,407.0,398.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,33.0,0.0,0.0,3.0,3.0,4.0,4.0,20.0,22.0,37.0,36.0,1.0,0.0,26.0,27.0,6.0,14.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,5.0,3.0,3.0,0.0,0.0,4.0,4.0,15.0,15.0,1.0,1.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,A,-7
2014121401,314.0,248.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,0.0,0.0,11.0,3.0,2.0,14.0,26.0,23.0,30.0,46.0,1.0,0.0,20.0,22.0,16.0,18.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,6.0,0.0,0.0,3.0,3.0,11.0,11.0,3.0,3.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,H,8
2014121402,253.0,333.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,26.0,0.0,1.0,8.0,11.0,4.0,3.0,33.0,25.0,30.0,43.0,1.0,1.0,14.0,17.0,29.0,22.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,6.0,6.0,6.0,0.0,0.0,7.0,7.0,6.0,6.0,0.0,0.0,4.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,H,8
